PK,LOT,DATE CREATED,CLIENT,PROJECT,Date Sent,AVID,NOTES
PL1577,LRSU_TENSION BUILDER TOOLBOX,9/26/2018,LEFT/RIGHT TV,,9/24/2018,,LEFT RIGHT update drive to complete STRATUS in their inventory
PL1578,LRSU_TRADITIONAL_Public Domain,9/26/2018,LEFT/RIGHT TV,,9/24/2018,,LEFT RIGHT update drive to complete STRATUS in their inventory
PL293,MURDERCALLS_16,2/15/2017,Jupiter Films,Murder Calls (etc.),,HBIN_1724,
PL2832,NDR_KingsLine Documentary,12/8/2020,CL025,,9/11/2020,,
PL1674,NIXON to CFLIX,3/26/2019,CINEFLIX NY,American Pickers,3/26/2019,HBIN_1923,THis is a bin for LEFT RIGHT that we are also sending to Cflix
PL3138,NORTH NOTE_Jazz Selects,1/13/2022,CL044,,11/30/2020,,
PL330,PETERSON_02,3/14/2017,LEFT/RIGHT TV,Scott Peterson,,,
PL3296,SHMV_01_Dramedy,11/8/2022,Truly Original,Summer House: Martha's Vineyard,11/8/2022,FEDEX,
PL3298,SHMV_02_Magazine Pop,11/9/2022,Truly Original,Summer House: Martha's Vineyard,11/8/2022,FEDEX,
PL3299,SHMV_03_Reflective,11/9/2022,Truly Original,Summer House: Martha's Vineyard,11/8/2022,FEDEX,
PL3399,SHMV_05,11/10/2023,Truly Original,SUMMER HOUSE:Martha's Vineyard Season 2,11/10/2023,HBIN_2360,
PL3402,SHMV_06,11/17/2023,Truly Original,SUMMER HOUSE:Martha's Vineyard Season 2,12/1/2023,HBIN_2366,
PL3441,SHMV2_05,3/11/2024,Truly Original,SUMMER HOUSE:Martha's Vineyard Season 2,11/10/2023,HBIN_2360,
PL3555,SHMV2_09 TEST,7/11/2024,Truly Original,SUMMER HOUSE:Martha's Vineyard Season 3,,,
PL3383,SHMV2_SummerStock_TensionDramedy,9/29/2023,Truly Original,SUMMER HOUSE:Martha's Vineyard Season 2,9/29/2023,HBIN2343,
PL3382,SHMV2_SummerStock_Urban,9/29/2023,Truly Original,SUMMER HOUSE:Martha's Vineyard Season 2,9/29/2023,HBIN_2444,
PL3335,SHMVLP_HipHopTension1,3/14/2023,Truly Original,Summer House: Martha's Vineyard,3/14/2023,HBIN_2321,
PL2376,SIX + One Bronx Zoo,11/8/2019,Leijas ,Bronx Zoo,,,
PL3713,Snapped REQUESTED CUES,3/10/2026,Jupiter Entertainment,Snapped,3/11/2026,HBIN_2612,
PL1597,SPEC OP_101027_DANIELSAN ii,11/1/2018,CINEFLIX NY,American Pickers,,,
PL1433,SPEC OP_180625_NERDS,6/25/2018,Haus Internal,,,,
PL1510,SPEC OP_180905,9/5/2018,CINEFLIX NY,American Pickers,,,
PL1518,SPEC OP_180907_DEED OPEN,9/7/2018,Haus Internal,The Deed Chicago,9/12/2018,,
PL1585,SPEC OP_180927_GI JOE,10/5/2018,Haus Internal,American Pickers,,,
PL1579,SPEC OP_180927_HOLLYWOOD,10/1/2018,Haus Internal,,,,
PL1586,SPEC OP_180927_NATIVE AMERICAN,10/5/2018,Haus Internal,,,,
PL1583,SPEC OP_181004_Looney Tunes,10/4/2018,Haus Internal,,,,
PL1587,SPEC OP_181005_BRILEY ACOUSTIC,10/5/2018,Haus Internal,,,,
PL1594,SPEC OP_181016 Inception,10/29/2018,CINEFLIX,American Pickers,,,
PL1608,SPEC OP_181119_SRF_Simple Tension,11/20/2018,SRF,,11/21/2018,,
PL1617,SPEC OP_181204_MANLYMAN,12/5/2018,Haus Internal,,,,
PL1622,SPEC OP_181212_MANLYMAN II,12/12/2018,CINEFLIX NY,American Pickers,,,
PL1629,SPEC OP_190123_PICKERS SIBs,1/23/2019,Haus Internal,,,,
PL1630,SPEC OP_190123_PICKERS SIBs ii,1/23/2019,Haus Internal,,,,
PL1642,SPEC OP_190123_PICKERS SIBs iii,1/31/2019,Haus Internal,,,,
PL1651,SPEC OP_190301_PICKERS SIBs zoso,3/1/2019,Haus Internal,American Pickers,,,
PL1654,SPEC OP_190305_HUGO NEW AGE,3/4/2019,Haus Internal,,,,
PL1660,SPEC OP_190306_PICKERS SIBs V,3/6/2019,Haus Internal,American Pickers,,,
PL1662,SPEC OP_190314_LEFTRIGHT_Vivaldi,3/8/2019,LEFT RIGHT,,3/17/2019,,
PL1666,SPEC OP_190318_LATCH,3/18/2019,Haus Internal,,,,
PL1664,SPEC OP_190318_LRFANTASY,3/18/2019,LEFT RIGHT,,3/19/2019,HBIN_1921,
PL1665,SPEC OP_190318_NIXON,3/18/2019,LEFT RIGHT,,3/26/2019,HBIN_1923,
PL1669,SPEC OP_190321_AQUA Openings,3/21/2019,LEFT RIGHT,,,,
PL1673,SPEC OP_190321_GAAQUA,3/25/2019,LEFT RIGHT,,,,
PL1668,SPEC OP_190321_SDZOO,3/21/2019,LEFT RIGHT,THE ZOO: San Diego,3/26/2019,HBIN_1924,
PL1670,SPEC OP_190321_SDZOO OPEN,3/21/2019,LEFT RIGHT,THE ZOO: San Diego,3/22/2019,HBIN_1922,
PL1676,SPEC OP_190323_DUELING BANJOS,3/28/2019,Haus Internal,,,,
PL1694,SPEC OP_190411_FAITHFUL,4/12/2019,LEFT/RIGHT TV,,4/11/2019,,
PL1702,SPEC OP_190417_JUPITER KC,4/17/2019,Jupiter,,,,
PL1706,SPEC OP_190419_Jupiter_KC 2,4/19/2019,Jupiter Entertainment,,,,
PL1712,SPEC OP_190423_SLOW BURN,4/23/2019,LEFT/RIGHT TV,Slow Burn,5/8/2019,HBIN_1937,
PL1722,SPEC OP_190502_SLOW BURN 2,5/2/2019,LEFT/RIGHT TV,Slow Burn,7/10/2019,HBIN1950,
PL1725,SPEC OP_190517_POLITICS,5/17/2019,Haus Internal,,,,
PL1735,SPEC OP_190528_POLITICS 2,5/26/2019,Haus Internal,,,,
PL1733,SPEC OP_190605_LATCH 2,5/23/2019,Gen Pop,,,,Tagged and ready for SA
PL2149,SPEC OP_190617_BUNDY_1,6/17/2019,CINEFLIX NY,American Pickers,,HBIN1941,Collection of tense music with horror stabs
PL2150,SPEC OP_190617_BUNDY_2,6/17/2019,CINEFLIX NY,American Pickers,6/20/2019,HBIN1942,Second collection of tense music with horror stabs
PL2153,SPEC OP_190621_Johnny Chill,6/19/2019,LEFT/RIGHT TV,Johnny Swim,6/24/2019,HBIN_1943,
PL2154,SPEC OP_190621_JohnnySwim,6/19/2019,LEFT/RIGHT TV,Johnny Swim,6/24/2019,HBIN_1943,
PL2174,SPEC OP_190628_LR_JOHNNYSWIM SWEET,6/28/2019,LEFT/RIGHT TV,Johnny Swim,,HBIN1947,
PL2175,SPEC OP_190628_LR_MUMFORD TENSION,6/28/2019,LEFT/RIGHT TV,,6/28/2019,HBIN1948,
PL2172,SPEC OP_190701_SLOW BURN_3,6/25/2019,LEFT/RIGHT TV,SHOW033,7/1/2019,HBIN1949,
PL2205,SPEC OP_190708_JOHNNY SWIM_2,7/9/2019,LEFT RIGHT,Johnny Swim,,,
PL2204,SPEC OP_190708_SLOW BURN_4,7/9/2019,LEFT RIGHT,,,,
PL2280,SPEC OP_190712_SWIMACOUSTIC,7/15/2019,LEFT RIGHT,Johnny Swim,,,
PL2281,SPEC OP_190712_SWIMATMO,7/15/2019,LEFT RIGHT,,,,
PL2152,SPEC OP_190719_LR_AQUAWINNER,6/19/2019,LEFT RIGHT,Johnny Swim,,,
PL2322,SPEC OP_190731_IN PURSUIT,8/1/2019,LEFT RIGHT,,,,
PL2320,SPEC OP_190801_AQUAWINNER_2,7/31/2019,LEFT RIGHT,Johnny Swim,,,
PL2326,SPEC OP_190809_IN PURSUIT_2,8/9/2019,LEFT RIGHT,,,,
PL2330,SPEC OP_190819_IN PURSUIT_3,8/16/2019,LEFT RIGHT,,,,
PL2336,SPEC OP_190827_IN PURSUIT_4,8/27/2019,LEFT RIGHT,,,,
PL2337,SPEC OP_190830_IN PURSUIT_5,8/29/2019,LEFT RIGHT,,,,
PL2345,SPEC OP_190920_PURSUIT_6,9/19/2019,LEFT RIGHT,,,,
PL2346,SPEC OP_190922_SRF_PIZZ,9/24/2019,Haus Internal,,,,Tagged and ready for SA
PL2350,SPEC OP_190926_HORNER_PICKERS,9/27/2019,Haus Internal,,,,
PL2348,SPEC OP_190926_PURSUIT_7,9/25/2019,LEFT RIGHT,,,,
PL2349,SPEC OP_190927_PURSUIT_8,9/26/2019,Jupiter Entertainment,In Pursuit of John Walsh,12/3/2019,HBIN_1976,Sent to Jupiter on 12/3
PL2355,SPEC OP_191022_DUNKIRK_1,10/22/2019,ECO-ZDF,History Of The Nazis,10/23/2019,SAP,Sent as HAUS_HOTN Vol.1
PL2356,SPEC OP_191023_DUNKIRK_2,10/22/2019,Bass becker,History Of The Nazis,,SA PLAYLIST,
PL2359,SPEC OP_191028_DUNKIRK_3,10/28/2019,Bass Becker,History Of The Nazis,11/19/2019,SA_HOTN Lot 2,
PL2360,SPEC OP_191030_DUNKIRK_4,10/29/2019,Gen Pop,,,,"Job is done, process as normal"
PL2375,SPEC OP_191101_MCITY,11/8/2019,Jupiter Entertainment,MUCK CITY,11/8/2019,HBIN_1970,"Erik, Kyle"
PL2385,SPEC OP_191111_MCITY_2,11/13/2019,Jupiter Entertainment,MUCK CITY,11/13/2019,HBIN_1972,Erik Rate
PL2383,SPEC OP_191112_DUNKIRK_5,11/12/2019,Gen Pop,,,,"Job is done, process as normal"
PL2384,SPEC OP_191113_DUNKIRK_6,11/12/2019,Gen Pop,,,,"Job is done, process as normal"
PL2386,SPEC OP_191115_MCITY_3,11/15/2019,Jupiter Entertainment,MUCK CITY,12/2/2019,HBIN_1975,"Erik, Gabe"
PL2387,SPEC OP_191118_HBOSURF,11/18/2019,Haus Internal,HBO Surf Doc,,,
PL2388,SPEC OP_191119_HBOSURF_2,11/18/2019,Haus Internal,HBO Surf Doc,,,"Job is done, process as normal"
PL2392,SPEC OP_191120_HBOSURF_3,11/20/2019,Haus Internal,HBO Surf Doc,,,
PL2394,SPEC OP_191125_GIRL SCOUTS,11/25/2019,Cineflix Canada,,11/22/2019,,Sent Via TIm
PL2395,SPEC OP_191126_MCITY_4,11/26/2019,Jupiter Entertainment,MUCK CITY,12/3/2019,HBIN_1977,
PL2396,SPEC OP_191127_BURLESQUE,11/26/2019,Cineflix NY,American Pickers,12/5/2019,HBIN_1978,
PL2397,SPEC OP_191129_NEW ZOO,11/26/2019,LEFT RIGHT,THE ZOO: San Diego,11/27/2019,HBIN_1974,
PL2398,SPEC OP_191202_MCITY_5,11/27/2019,Jupiter Entertainment,MUCK CITY,12/11/2019,HBIN_1980,Erik
PL2404,SPEC OP_191205_FOOD DOCS,12/5/2019,SRF Network,,12/16/2019,,"Erik, Gabe"
PL2403,SPEC OP_191205_MCITY_6,12/4/2019,Jupiter Entertainment,,1/13/2020,,"Erik, Gabe, Anne"
PL2439,SPEC OP_191216_FOODDOCS2_SRF,1/24/2020,SRF Network,,,,
PL2409,SPEC OP_191218_SAFARI,12/18/2019,Cineflix NY,American Pickers,12/19/2019,HBIN_1982,Sent as JUNGLE AP1051
PL2411,SPEC OP_191223_MIDDLEEAST,12/23/2019,Cineflix NY,American Pickers,12/24/2019,HBIN_1983,Sent to Client 12/24
PL2432,SPEC OP_200111_LR_Jswim Last Minute,1/13/2020,LEFT RIGHT,Johnny Swim,,,Erik
PL2437,SPEC OP_200123_MCITY_7,1/23/2020,Haus Internal,Muck City,,,
PL2438,SPEC OP_200124_MCITY_8,1/23/2020,Haus Internal,Muck City,,,
PL2448,SPEC OP_200203_Snapped_BACK_1,1/29/2020,Jupiter Entertainment,Snapped,2/7/2020,HBIN_2013,
PL2447,SPEC OP_200203_Snapped_TENSE_1,1/29/2020,Jupiter Entertainment,Snapped,2/7/2020,HBIN_2012,
PL2457,SPEC OP_200206_Snapped_BACK_2,2/6/2020,Jupiter Entertainment,Snapped,2/21/2020,,
PL2456,SPEC OP_200206_Snapped_TENSE_2,2/6/2020,Jupiter Entertainment,Snapped,2/21/2020,,
PL2476,SPEC OP_200303_Snapped_BACK_3,3/4/2020,Jupiter Entertainment,Snapped,5/20/2020,,
PL2479,SPEC OP_200305_HAGON_TRUTH POLLS,3/5/2020,Haus Internal,,4/27/2020,,
PL2480,SPEC OP_200309_LEFTRIGHT_AQ2020_1,3/7/2020,LEFT RIGHT TV,,3/9/2020,,Via We transfer
PL2482,SPEC OP_200309_LEFTRIGHT_AQ2020_First 20,3/9/2020,LEFT RIGHT TV,,3/9/2020,,
PL2481,SPEC OP_200310_LEFTRIGHT_AQ2020_2,3/7/2020,LEFT RIGHT TV,,3/9/2020,,NOT SENT: EXTRA SONGS HOLD FOR LATER
PL2485,SPEC OP_200311_Snapped_BACK_4,3/10/2020,Jupiter Entertainment,Snapped,5/20/2020,,
PL2487,SPEC OP_200316_SRF_RACE_1,3/15/2020,SRF Network,,3/23/2020,,
PL2488,SPEC OP_200316_SRF_RACE_2,3/15/2020,SRF Network,,4/1/2020,,
PL2493,SPEC OP_200331_Snapped_5,3/31/2020,Jupiter Entertainment,Snapped,5/20/2020,,
PL2494,SPEC OP_200406_Snapped_6,4/6/2020,Jupiter Entertainment,Snapped,5/20/2020,,
PL2505,SPEC OP_200420_JUPE_TENMO,4/22/2020,Jupiter Entertainment,Ten Things You Don't Know,4/24/2020,HBIN_2026,
PL2501,SPEC OP_200420_JUPE_TENTHINGS,4/22/2020,Jupiter Entertainment,Ten Things You Don't Know,4/24/2020,HBIN_2025,
PL2504,SPEC OP_200422_JUPE_TENTHINGS_2,4/22/2020,Jupiter Entertainment,Ten Things You Don't Know,4/24/2020,HBIN_2027,
PL2507,SPEC OP_200428_JUPE_TENTHINGS_3,4/27/2020,Jupiter Entertainment,Ten Things You Don't Know,,HBIN_2033,
PL2508,SPEC OP_200502_JUPE_TENTHINGS_4,5/2/2020,Jupiter Entertainment,Ten Things You Don't Know,5/29/2020,HBIN_2034,
PL2509,SPEC OP_200505_Snapped_7,5/5/2020,Jupiter Entertainment,Snapped,5/21/2020,HBIN_2032,
PL2510,SPEC OP_200507_Snapped_8,5/7/2020,Jupiter Entertainment,Snapped,6/29/2020,,
PL2522,SPEC OP_200514_NORTHNOTE_AMALFI,5/15/2020,CL023,,,,
PL2523,SPEC OP_200518_TENTHINGS_5,5/17/2020,Jupiter Entertainment,Ten Things You Don't Know,7/8/2020,HBIN_2037,
PL2534,SPEC OP_200612_Snapped_9,6/13/2020,Jupiter Entertainment,Snapped,6/29/2020,,
PL2535,SPEC OP_200616_TENTHINGS_6,6/15/2020,Jupiter Entertainment,Ten Things You Don't Know,7/8/2020,HBIN_2038,
PL2536,SPEC OP_200617_Snapped_10,6/16/2020,Jupiter Entertainment,Snapped,7/16/2020,,
PL2543,SPEC OP_200625_TENTHINGS_7,7/1/2020,Jupiter Entertainment,Ten Things You Don't Know,7/20/2020,,
PL2543,SPEC OP_200625_TENTHINGS_7,7/1/2020,Jupiter Entertainment,Ten Things You Don't Know,7/20/2020,,
PL2625,SPEC OP_200722_Snapped_11,7/22/2020,Jupiter Entertainment,Snapped,8/20/2020,HBIN_2401,
PL2626,SPEC OP_200727_SRF_ALPINE HUT,7/27/2020,SRF Network,,9/15/2020,,
PL2627,SPEC OP_200728_Snapped_12,7/27/2020,Jupiter Entertainment,Snapped,8/20/2020,HBIN_2402,
PL2629,SPEC OP_200803_Snapped_13,7/30/2020,Jupiter Entertainment,Snapped,8/25/2020,HBIN_2403,
PL2657,SPEC OP_200812_Snapped_14,8/12/2020,Jupiter Entertainment,Snapped,8/25/2020,HBIN_2404,
PL2658,SPEC OP_200814_Snapped_15,8/13/2020,Jupiter Entertainment,Snapped,10/1/2020,HBIN_2045,
PL2695,SPEC OP_200902_Snapped_16,9/2/2020,Jupiter Entertainment,Snapped,10/1/2020,HBIN_2046,
PL2726,SPEC OP_200921_Snapped_17,9/21/2020,Jupiter Entertainment,Snapped,10/19/2020,HBIN_2048,
PL2727,SPEC OP_200922_Snapped_18,9/21/2020,Jupiter Entertainment,Snapped,10/19/2020,HBIN_2049,
PL2731,SPEC OP_201005_Snapped_19,10/4/2020,Jupiter Entertainment,Snapped,10/29/2020,,
PL2733,SPEC OP_201007_Snapped_20,10/6/2020,Jupiter Entertainment,Snapped,10/29/2020,,
PL2734,SPEC OP_201011_Snapped_21,10/11/2020,Jupiter Entertainment,Snapped,11/13/2020,,
PL2735,SPEC OP_201012_SRF_EINSTEIN_1,10/12/2020,SRF Network,,,,
PL2736,SPEC OP_201013_SRF_EINSTEIN_2,10/12/2020,Haus Internal,,11/13/2020,,
PL2737,SPEC OP_201014_Snapped_22,10/13/2020,Jupiter Entertainment,Snapped,11/13/2020,,
PL2738,SPEC OP_201015_PICKERS_HIPROCK_1,10/15/2020,Haus Internal,,11/18/2020,,
PL2742,SPEC OP_201019_BumpBox_HIPROCK_2,10/19/2020,Bumpboxx,,10/27/2020,,
PL2748,SPEC OP_201026_SRF_CYBATHLON,10/24/2020,SRF,Cybathlon 2020,10/22/2020,,
PL2749,SPEC OP_201102_Snapped_23,11/1/2020,Jupiter Entertainment,Snapped,11/19/2020,,
PL2753,SPEC OP_201111_Snapped_24,11/10/2020,Jupiter Entertainment,Snapped,11/19/2020,,
PL2754,SPEC OP_201117_Snapped_25,11/16/2020,Jupiter Entertainment,Snapped,11/24/2020,HBIN_2057,
PL2755,SPEC OP_201119_Snapped_26,11/19/2020,Jupiter Entertainment,Snapped,11/24/2020,HBIN_2058,
PL2796,SPEC OP_201120_PICKERS_MARIACHI,12/3/2020,Cineflix NY,American Pickers,,,
PL2756,SPEC OP_201124_Snapped_27,11/23/2020,Jupiter Entertainment,Snapped,12/11/2020,,
PL2757,SPEC OP_201130_Snapped_28,11/30/2020,Jupiter Entertainment,Snapped,12/11/2020,,
PL2758,SPEC OP_201201_Snapped_29,11/30/2020,Jupiter Entertainment,Snapped,12/22/2020,HBIN_2067,
PL2791,SPEC OP_201204_Snapped_30,12/3/2020,Jupiter Entertainment,Snapped,12/22/2020,HBIN_2068,
PL2795,SPEC OP_201207_THE MISSING_PILOT,12/3/2020,Jupiter Entertainment,,12/8/2020,HBIN_2059,
PL2879,SPEC OP_201208_SRF_EINSTEIN BASS,2/18/2021,SRF Network,,12/10/2020,,
PL2831,SPEC OP_201208_THE MISSING_PILOT_2,12/7/2020,Jupiter Entertainment,,12/9/2020,HBIN_2061,
PL2841,SPEC OP_201218_Snapped_31,12/17/2020,Jupiter Entertainment,Snapped,1/7/2021,HBIN_2103,
PL2843,SPEC OP_201222_Snapped_32,12/21/2020,Jupiter Entertainment,Snapped,1/7/2021,HBIN_2104,
PL2844,SPEC OP_201224_Snapped_33,12/23/2020,Jupiter Entertainment,Snapped,1/15/2021,HBIN_2107,
PL2846,SPEC OP_210109_Snapped_34,1/9/2021,Jupiter Entertainment,Snapped,1/15/2021,HBIN_2106,
PL2882,SPEC OP_210111_NORTH NOTE_TETRIS,2/23/2021,Haus Internal,,3/31/2021,,
PL2848,SPEC OP_210115_Snapped_35,1/14/2021,Jupiter Entertainment,Snapped,1/22/2021,HBIN_2108,
PL2849,SPEC OP_210119_Snapped_36,1/18/2021,Jupiter Entertainment,Snapped,1/22/2021,HBIN_2109,
PL2850,SPEC OP_210120_Snapped_37,1/19/2021,Jupiter Entertainment,Snapped,1/29/2021,HBIN_2110,
PL2851,SPEC OP_210126_Snapped_38,1/25/2021,Jupiter Entertainment,Snapped,1/29/2021,HBIN_2111,
PL2852,SPEC OP_210127_Snapped_39,1/26/2021,Jupiter Entertainment,Snapped,2/5/2021,HBIN_2117,
PL2856,SPEC OP_210129_THE MISSING_PILOT_3,1/28/2021,Haus Internal,,4/6/2021,,
PL2891,SPEC OP_210201_SRF_NUTRAD,3/9/2021,SRF Network,,3/12/2021,,
PL2860,SPEC OP_210201_THE CIRCUS_1,2/1/2021,LEFT RIGHT TV,The Circus,2/1/2021,HBIN_2113,
PL2861,SPEC OP_210202_THE CIRCUS_2,2/1/2021,LEFT RIGHT TV,The Circus,2/1/2021,HBIN_2114,
PL2862,SPEC OP_210203_THE CIRCUS_3,2/2/2021,LEFT RIGHT TV,The Circus,2/4/2021,HBIN_2115,
PL2863,SPEC OP_210203_THE CIRCUS_4,2/3/2021,LEFT RIGHT TV,The Circus,2/4/2021,HBIN_2116,
PL2865,SPEC OP_210204_THE CIRCUS_5,2/3/2021,LEFT RIGHT TV,The Circus,2/8/2021,HBIN_2120,
PL2866,SPEC OP_210205_Snapped_40,2/4/2021,Jupiter Entertainment,Snapped,2/12/2021,HBIN_2118,
PL2868,SPEC OP_210207_THE CIRCUS_6,2/6/2021,LEFT RIGHT TV,The Circus,2/8/2021,HBIN_2121,
PL2867,SPEC OP_210208_Snapped_41,2/5/2021,Jupiter Entertainment,Snapped,2/12/2021,HBIN_2123,
PL2869,SPEC OP_210208_THE CIRCUS_7,2/7/2021,Haus Internal,,4/22/2021,,
PL2870,SPEC OP_210209_THE CIRCUS_8,2/8/2021,Haus Internal,,4/22/2021,,
PL2871,SPEC OP_210210_THE CIRCUS_9,2/9/2021,Haus Internal,,4/21/2021,,
PL2873,SPEC OP_210211_THE CIRCUS_10,2/11/2021,Haus Internal,,4/21/2021,,
PL2874,SPEC OP_210215_Snapped_42,2/12/2021,Jupiter Entertainment,Snapped,2/19/2021,HBIN_2125,
PL2877,SPEC OP_210217_Snapped_44,2/16/2021,Jupiter Entertainment,Snapped,3/19/2021,HBIN_2128,
PL2880,SPEC OP_210221_Snapped_45,2/19/2021,Jupiter Entertainment,Snapped,3/19/2021,HBIN_2129,
PL2883,SPEC OP_210224_THE HIVE_DOG SHOW,2/24/2021,Jupiter Entertainment,Snapped,2/24/2021,HBIN_2127,
PL2884,SPEC OP_210301_Snapped_46,2/28/2021,Jupiter Entertainment,Snapped,3/26/2021,HBIN_2130,
PL2885,SPEC OP_210301_THE MISSING_PILOT_4,3/1/2021,Haus Internal,,,,
PL2886,SPEC OP_210302_THE MISSING_PILOT_5,3/1/2021,Haus Internal,,,,
PL2887,SPEC OP_210303_THE MISSING_PILOT_6,3/2/2021,Haus Internal,,,,
PL3063,SPEC OP_210308_BRAVO_CLT,7/23/2021,Haus Internal,,7/27/2021,,
PL2890,SPEC OP_210309_Snapped_47,3/8/2021,Jupiter Entertainment,Snapped,3/26/2021,HBIN_2131,
PL2893,SPEC OP_210315_Snapped_48,3/12/2021,Jupiter Entertainment,Snapped,4/2/2021,HBIN_2132,
PL2895,SPEC OP_210318_Snapped_49,3/17/2021,Jupiter Entertainment,Snapped,4/2/2021,HBIN_2133,
PL2899,SPEC OP_210329_Snapped_50,3/26/2021,Jupiter Entertainment,Snapped,4/12/2021,HBIN_2134,
PL2900,SPEC OP_210330_THE HIVE_EL CHAPO_1,3/31/2021,Jupiter Entertainment,,4/21/2021,HBIN_2136,
PL2902,SPEC OP_210408_Snapped_51,4/8/2021,Jupiter Entertainment,Snapped,4/12/2021,HBIN_2135,
PL2903,SPEC OP_210412_Snapped_52,4/9/2021,Jupiter Entertainment,Snapped,5/7/2021,HBIN_2138,
PL2905,SPEC OP_210416_Snapped_53,4/16/2021,Jupiter Entertainment,Snapped,5/7/2021,HBIN_2139,
PL3055,SPEC OP_210418_SRF_DANZI,7/7/2021,SRF Network,Music Portrait Patricia Danzi,4/18/2021,,
PL2906,SPEC OP_210419_EL CHAPO_2a,4/19/2021,Haus Internal,,5/17/2021,,
PL2920,SPEC OP_210419_SRF_NUTRAD_2,5/14/2021,SRF Network,,5/1/2021,,
PL2910,SPEC OP_210504_Snapped_54,5/5/2021,Jupiter Entertainment,Snapped,5/14/2021,HBIN_2142,
PL2919,SPEC OP_210505_AUDIBLE_SCI FI,5/14/2021,Audible.com,,5/15/2021,PLAYLIST,
PL2911,SPEC OP_210507_Snapped_55,5/6/2021,Jupiter Entertainment,Snapped,6/11/2021,HBIN_2143,
PL2915,SPEC OP_210512_PICKERS_WAR,5/12/2021,Cineflix NY,,5/15/2021,,
PL2923,SPEC OP_210513_HIP HOP GOLDEN AGE,5/19/2021,Haus Internal,,6/16/2021,,
PL2918,SPEC OP_210513_PICKERS_WAR_2,5/13/2021,Cineflix NY,,5/17/2021,HBIN_2141,
PL2921,SPEC OP_210514_PICKERS_WAR_3,5/14/2021,Haus Internal,,7/1/2021,,
PL2916,SPEC OP_210514_Snapped_56,5/13/2021,Jupiter Entertainment,Snapped,6/23/2021,HBIN_2146,
PL3019,SPEC OP_210601_Snapped_57,6/1/2021,Jupiter Entertainment,Snapped,6/23/2021,HBIN_2145,
PL3025,SPEC OP_210604_BESSIE DOC,6/7/2021,Jupiter Entertainment,,6/8/2021,HBIN_2144,
PL3042,SPEC OP_210614_BESSIE_2,6/14/2021,Jupiter Entertainment,,6/23/2021,HBIN_2147,
PL3047,SPEC OP_210615_BESSIE_3,6/14/2021,Haus Internal,,8/5/2021,,
PL3050,SPEC OP_210616_GOLDEN AGE_2,6/25/2021,Haus Internal,,8/9/2021,,
PL3048,SPEC OP_210616_Snapped_58,6/16/2021,Jupiter Entertainment,Snapped,11/15/2021,HBIN_2150,
PL3048,SPEC OP_210616_Snapped_58,6/16/2021,Jupiter Entertainment,Snapped,,,
PL3051,SPEC OP_210628_GOLDEN AGE_3,6/28/2021,Haus Internal,,8/9/2021,,
PL3052,SPEC OP_210628_Snapped_BACK,6/28/2021,Jupiter Entertainment,Snapped,7/6/2021,HBIN_2148,
PL3053,SPEC OP_210702_Snapped_BACK_2,7/2/2021,Jupiter Entertainment,Snapped,7/28/2021,HBIN_2149,
PL3057,SPEC OP_210713_DRAG_NEWS,7/15/2021,NBCUniversal,Drag News,7/16/2021,WETXFR,
PL3056,SPEC OP_210714_DRAG_THEME,7/15/2021,NBCUniversal,Drag News,7/13/2021,WETXFR,
PL3058,SPEC OP_210716_DRAG_NEWS_2,7/15/2021,NBCUniversal,Drag News,7/19/2021,WETXFR,
PL3067,SPEC OP_210719_DRAG NEWS_CUSTOM,7/28/2021,NBCUniversal,Drag News,7/26/2021,WETXFR,
PL3061,SPEC OP_210720_DRAGNEWS_3,7/22/2021,NBCUniversal,Drag News,7/21/2021,WETXFR,
PL3060,SPEC OP_210720_Snapped_BACK_3,7/19/2021,Jupiter Entertainment,Snapped,11/15/2021,HBIN_2151,
PL3060,SPEC OP_210720_Snapped_BACK_3,7/19/2021,Jupiter Entertainment,American Pickers,11/15/2021,HBIN_2151,
PL3062,SPEC OP_210721_DRAG NEWS_4,7/22/2021,NBCUniversal,Drag News,7/22/2021,WETXFR,
PL3066,SPEC OP_210722_DRAG NEWS_EXTRA,7/27/2021,NBCUniversal,Drag News,7/26/2021,WETXFR,
PL3068,SPEC OP_210726_VOGUE TV,7/28/2021,LEFT RIGHT TV,,7/26/2021,WETXFR,
PL3085,SPEC OP_210825_COOKOUT,8/30/2021,Haus Internal,,9/10/2021,,
PL3094,SPEC OP_210901_SRF_MOPIANO,9/3/2021,Haus Internal,,9/10/2021,,
PL3098,SPEC OP_210915_LEFTRIGHT_TINKLY,9/15/2021,LEFT RIGHT TV,,10/18/2021,,
PL3101,SPEC OP_210924_PICKERS_FIGHTSONG,9/24/2021,Cineflix NY,American Pickers,9/27/2021,,
PL3102,SPEC OP_211004_TINKLY_2,10/5/2021,LEFT RIGHT TV,,10/29/2021,,
PL3104,SPEC OP_211008_LEFTRIGHT_DANCE GROOVE,10/13/2021,LEFT RIGHT TV,,10/8/2021,,
PL3130,SPEC OP_211130_PICKERS_OOMPAH_2,12/8/2021,Cineflix NY,American Pickers,12/13/2021,,
PL3127,SPEC OP_211201_PICKERS_OOMPAH,12/1/2021,Cineflix NY,American Pickers,12/13/2021,,
PL3242,SPEC OP_220120_NBC_WRONGANSWER,7/28/2022,NBCUniversal,Wrong Answer,1/20/2022,,
