"HAUS_DreamyShatteredSparkle_C_S33a","Dreamy Shattered Sparkle","","S33a44064"
"HAUS_ForThoseWhoNeedThis_Fsharpm_S33a","For Those Who Need This","","S33a44074"
"HAUS_AlwaysGrindingThrough_Gsharpm_S33a","Always Grinding Through","","S33a44084"
"HAUS_HeyDontBeLate_Dm_S33a","Hey Don't Be Late","","S33a44094"
"HAUS_HoldOnToSomeday_C_S33a","Hold On To Someday","","S33a44104"
"HAUS_Honeymoon_C_S33a","Honeymoon","","S33a44114"
"HAUS_HorizonsUnseen_Am_S33a","Horizons Unseen","","S33a44124"
"HAUS_InSomeClubs_Em_S33a","In Some Clubs","","S33a44134"
"HAUS_InfiniteSpark_B_S33a","Infinite Spark","","S33a44144"
"HAUS_IntoTheRide_C_S33a","Into The Ride","","S33a44154"
"HAUS_ItCameUpLikeThat_Dm_S33a","It Came Up Like That","","S33a44164"
"HAUS_LastCallBar_Am_S33a","Last Call Bar","","S33a44174"
"HAUS_LastSchooling_Fm_S33a","Last Schooling","","S33a44184"
"HAUS_LetYourVoiceRing_Cm_S33a","Let Your Voice Ring","","S33a44194"
"HAUS_LightningStride_Gsharpm_S33a","Lightning Stride","","S33a44204"
"HAUS_LightsAtMidnight_Cm_S33a","Lights At Midnight","","S33a44214"
"HAUS_LivingToShowOff_Am_S33a","Living To Show Off","","S33a44224"
"HAUS_LookingBackThisTimeAround_Cm_S33a","Looking Back This Time Around","","S33a44234"
"HAUS_LostInTheBuzz_Asharpm_S33a","Lost In The Buzz","","S33a44244"
"HAUS_LostInWhy_C_S33a","Lost In Why","","S33a44254"
"HAUS_MakeMeDance_Dsharp_S33a","Make Me Dance","","S33a44264"
"HAUS_MakeMeMove_Csharpm_S33a","Make Me Move","","S33a44274"
"HAUS_MemoriesFun_Fsharpm_S33a","Memories Fun","","S33a44284"
"HAUS_MidnightBlink_Am_S33a","Midnight Blink","","S33a44294"
"HAUS_Bosses_Fsharpm_R13a","Bosses","","R13a15244"
"HAUS_OldFlamesNewWounds_Am_R25b","Old Flames New Wounds","","R25b0324"
"HAUS_MidnightSplash_Dm_R48a","Midnight Splash","","R48a3804"
"HAUS_GnarlyTroubles_Em_R73a","Gnarly Troubles","","R73a8784"
"HAUS_CharlestonVice_G_S20d","Charleston Vice","","S20d0834"
"HAUS_BeneathTheMoonlight_Cm_S33a","Beneath The Moonlight","","S33a44304"
"HAUS_EndlessHabits_Gm_T27a","Endless Habits","","T27a0244"
"HAUS_PlayNice_Gm_T40h","Play Nice","","T40h0884"
"HAUS_MoreButterflies_F_T50a","More Butterflies","","T50a0244"
"HAUS_SouthernGrit_Csharpm_T73k","Southern Grit","","T73k0044"
"HAUS_PleaseComeWithMe_Em_R13a","Please Come With Me","","R13a15254"
"HAUS_FreedomMask_Em_R48a","Freedom Mask","","R48a3814"
"HAUS_StrangeHaze_Em_R73a","Strange Haze","","R73a8794"
"HAUS_SippinAway_E_S20d","Sippin Away","","S20d0844"
"HAUS_DriftAlongThePath_Csharpm_S33a","Drift Along The Path","","S33a44314"
"HAUS_DarkSnappyTension_Em_T50a","Dark Snappy Tension","","T50a0254"
"HAUS_UnderCurrent_Em_T73k","Under Current","","T73k0054"
"HAUS_FinallyFine_Fsharpm_R13a","Finally Fine","","R13a15264"
"HAUS_GetUpOnThisDanceFloor_Em_R48a","Get Up On This Dance Floor","","R48a3824"
"HAUS_ThickCreep_Cm_R73a","Thick Creep","","R73a8804"
"HAUS_LostInQuietPain_Dsharpm_S33a","Lost In Quiet Pain","","S33a44324"
"HAUS_FunkSoulGroove_Am_T50a","Funk Soul Groove","","T50a0264"
"HAUS_FollowThis_Dm_R13a","Follow This","","R13a15274"
"HAUS_IWannaGetSerious_Em_R48a","I Wanna Get Serious","","R48a3834"
"HAUS_MidnightLettersUnseen_Em_S33a","Midnight Letters Unseen","","S33a44334"
"HAUS_FriendsAndFoes_Gm_R13a","Friends And Foes","","R13a15284"
"HAUS_LiquidBrunch_Am_R48a","Liquid Brunch","","R48a3844"
"HAUS_MakingItUp_Em_R13a","Making It Up","","R13a15294"
"HAUS_QueenOfTheQueenCity_Ebm_R48a","Queen Of The Queen City","","R48a3854"
"HAUS_StruttingMachine_Fsharpm_R13a","Strutting Machine","","R13a15304"
"HAUS_FalseHope_Dm_R48a","False Hope","Super tense and edgy buikd into a nervous pulse with huge hits","R48a3864"
"HAUS_SnapFragileAndPop_Bm_S20d","Snap Fragile And Pop","Mysterious high piano figure pushed into the background with reverb.","S20d0854"
"HAUS_CallOfTheMoon_Cm_S33a","Call Of The Moon","Spooky, horror movie set up music. Classic intervals. Like you just landed on a planet and it doesn't feel good.","S33a44344"
"HAUS_CrazyTemper_Am_T43a","Crazy Temper","Low distorted drone with delayed side stick drum.","T43a0164"
"HAUS_ShadowsCollide_Fm_R48a","Shadows Collide","Low drones with giant stabs","R48a3874"
"HAUS_CaseOfRevelations_Dsharpm_S33a","Case Of Revelations","Driving industrial rock chase scene in 12/8","S33a44354"
"HAUS_FeelBad_Cm_T43a","Feel Bad","Low, tense pulse with a trap beat.","T43a0174"
"HAUS_TheEdgeOfShadows_Dm_R48a","The Edge Of Shadows","Tense low string pulse with explosive stabs.","R48a3884"
"HAUS_DarkHeavenLayer_Bm_S33a","Dark Heaven Layer","Dark synth drones with high end eeriness","S33a44364"
"HAUS_KillaCringe_Fm_T43a","Killa Cringe","Sci Fi tension with lots of pulsing and filtering. a nasty LSD trip.","T43a0184"
"HAUS_FracturedReflections_Dm_S33a","Fractured Reflections","Murder mystery in a tux. Swing tension with a smoking jacket and a single malt scotch.","S33a44374"
"HAUS_TroubleWater_Am_T43a","Trouble Water","Fast paced synth pulse with trap beat in half time.","T43a0194"
"HAUS_HauntedBySilence_Bm_S33a","Haunted By Silence","Low drone with little motion save for some high accents.","S33a44384"
"HAUS_WorstBehaviour_Cm_T43a","Worst Behaviour","Incredibly minimal stops and starts.","T43a0204"
"HAUS_HerMastermind_Em_S33a","Her Mastermind","Intense and driving low end heavy usle with big drum accents and swooshes.","S33a44394"
"HAUS_HighwaysAndEchos_Am_S33a","Highways And Echos","Low pad and pulse with high and ethereal swirls over top.","S33a44404"
"HAUS_JourneyUnseen_Am_S33a","Journey Unseen","ominous tension with low end pulse and high synth washes.","S33a44414"
"HAUS_MysteriousDisappearances_Bm_S33a","Mysterious Disappearances","Digital helicopter pulse on the bottom. Ethereal piano with echo up top.","S33a44424"
"HAUS_OnlyTheWantedPeople_Am_S33a","Only The Wanted People","Low digital pulses with a lo-fi industrial beat.","S33a44434"
"HAUS_OpenPagesRoom_Bm_S33a","Open Pages Room","Drones and mysterious synth swirls","S33a44444"
"HAUS_ResponsibilitiesAndTasks_Csharpm_S33a","Responsibilities And Tasks","Low and intense pulse with an eerie high melody","S33a44454"
"HAUS_SecretsSimmering_Bm_S33a","Secrets Simmering","Chase music. Intense pulse with industrial percussion.","S33a44464"
"HAUS_SoftDestinyStory_Cm_S33a","Soft Destiny Story","Drone pedal with simple piano accents","S33a44474"
"HAUS_StrangeWitness_Dm_S33a","Strange Witness","Low and driving digital pulse.","S33a44484"
"HAUS_TheRoadChronicles_Cm_S33a","The Road Chronicles","Fast paced pulse on the low end with percussive melody and high string over tones","S33a44494"
"HAUS_TheirLostSpirits_Fsharpm_S33a","Their Lost Spirits","Spacey drones and swirls","S33a44504"
"HAUS_TheyFallAlone_Cm_S33a","They Fall Alone","Creepy and mysterious, ominous. SOmething is about to happen and its going to be awful.","S33a44514"
"HAUS_TimeThrough_Gm_S33a","Time Through","Hi-brow tension played by an old school R&B band.","S33a44524"
"HAUS_UpInTheDark_Em_S33a","Up In The Dark","Mysterious piano melody over dark pulses and rhythms.","S33a44534"
"HAUS_WeightsOfSecrets_Fm_S33a","Weights Of Secrets","Fast paced rhythm with synths and low strings. Pusle beats and drones","S33a44544"
"HAUS_ShiftAfterShift_Am_R13a","Shift After Shift","","R13a15314"
"HAUS_CantWaitNoLonger_Em_R48a","Can't Wait No Longer","","R48a3894"
"HAUS_MirrorsOfJoy_Cm_S33a","Mirrors Of Joy","","S33a44554"
"HAUS_AGoodTimeForYou_Fm_S80a","A Good Time For You","","S80a2374"
"HAUS_ForeverFever_Em_R48a","Forever Fever","","R48a3904"
"HAUS_MomentsInTransit_Dm_S33a","Moments In Transit","","S33a44564"
"HAUS_AMomentsGlance_Abm_S80a","A Moment's Glance","","S80a2384"
"HAUS_KingdomCollapse_Em_R48a","Kingdom Collapse","","R48a3914"
"HAUS_MyHatIsCool_Em_S33a","My Hat Is Cool","","S33a44574"
"HAUS_APlaceToParty_Dm_S80a","A Place To Party","","S80a2394"
"HAUS_YourHandInMine_Bb_R48a","Your Hand In Mine","","R48a3924"
"HAUS_MyTimelessFlame_Csharpm_S33a","My Timeless Flame","","S33a44584"
"HAUS_AllAboutMyBiz_Cm_S80a","All About My Biz","","S80a2404"
"HAUS_NotAllTheWay_Cm_S80a","Not All The Way","","S80a2414"
"HAUS_NewClassDance_D_S33a","New Class Dance","","S33a44594"
"HAUS_NewPlasticToys_Am_S33a","New Plastic Toys","","S33a44604"
"HAUS_NewRulesNewFaces_Am_S33a","New Rules New Faces","","S33a44614"
"HAUS_NotASingleDay_Gsharpm_S33a","Not A Single Day","","S33a44624"
"HAUS_NowWeAreHere_Csharpm_S33a","Now We Are Here","","S33a44634"
"HAUS_RacingThoughtsWalk_Dsharp_S33a","Racing Thoughts Walk","","S33a44644"
"HAUS_RacingTime_Fsharpm_S33a","Racing Time","","S33a44654"
"HAUS_RhythmAmongTheCrowd_Dm_S33a","Rhythm Among The Crowd","","S33a44664"
"HAUS_ShiftInABlink_Gm_S33a","Shift In A Blink","","S33a44674"
"HAUS_SwangIt_Am_S33a","Swang It","","S33a44684"
"HAUS_TalkVibes_Gm_S33a","Talk Vibes","","S33a44694"
"HAUS_TellHowLong_Gsharpm_S33a","Tell How Long","","S33a44704"
"HAUS_TellMeWhatTime_Fm_S33a","Tell Me What Time","","S33a44714"
"HAUS_WaitThenGoOn_Cm_S33a","Wait Then Go On","","S33a44724"
"HAUS_WalkThroughLight_Am_S33a","Walk Through Light","","S33a44734"
"HAUS_YouDontKnowMyName_Bbm_S33a","You Don't Know My Name","","S33a44744"
"HAUS_BondedandBound_C_T38a","Bonded and Bound","Big stabs high high industrial drama","T38a0044"
"HAUS_InfiniteSpace_Em_T38a","Infinite Space","Ethereal pulses and single note piano line Very mysterious","T38a0054"
"HAUS_IronHeart_Dm_T38a","Iron Heart","Big, Bombastic and industrial","T38a0064"
"HAUS_TheFinalFrontier_Gm_T38a","The Final Frontier","Dark and urgent. nervous, desperate fast paced strings over a menacing rhythm.","T38a0074"
"HAUS_InBetweenTheLines_C_C52a","In Between The Lines","","C52a1804"
"HAUS_BuffetOfSecrets_Am_R11a","Buffet Of Secrets","","R11a6964"
"HAUS_AlwaysWannaBadBoy_Cm_R25a","Always Wanna Bad Boy","","R25a4354"
"HAUS_AllNightLongAgain_Eb_R48a","All Night Long Again","","R48a3934"
"HAUS_Baddies_Ebm_S73r","Baddies","","S73r1124"
"HAUS_AuthenticallySassy_Fm_S80a","Authentically Sassy","","S80a2424"
"HAUS_RightByMySide_C_C52a","Right By My Side","","C52a1814"
"HAUS_DoublewideDilemmas_Dm_R11a","Doublewide Dilemmas","","R11a6974"
"HAUS_BrightHorizons_G_R48a","Bright Horizons","","R48a3944"
"HAUS_GuapoSuave_Fm_S73r","GuapoSuave","","S73r1134"
"HAUS_BackInBusinessAgain_Em_S80a","Back In Business Again","","S80a2434"
"HAUS_TangledThreads_Gm_R11a","Tangled Threads","","R11a6984"
"HAUS_ClubWreckage_B_R48a","Club Wreckage","","R48a3954"
"HAUS_PorTi_Am_S73r","Por Ti","","S73r1144"
"HAUS_BigFireUnderYerFeet_Fm_S80a","Big Fire Under Yer Feet","","S80a2444"
"HAUS_GlowInTheDark_Gm_R48a","Glow In The Dark","","R48a3964"
"HAUS_BragAboutIt_Fm_S80a","Brag About It","","S80a2454"
"HAUS_MixedSignals_Fsharpm_R48a","Mixed Signals","","R48a3974"
"HAUS_CantComeWithMe_Dm_S80a","Can't Come With Me","","S80a2464"
"HAUS_SnakeInTheMirror_Bbm_R48a","Snake In The Mirror","","R48a3984"
"HAUS_ConflictsAndQuirks_Cm_S80a","Conflicts And Quirks","","S80a2474"
"HAUS_TrustIssuesReally_Bm_R48a","Trust Issues? Really?","","R48a3994"
"HAUS_EnvyOverload_Gbm_S80a","Envy Overload","","S80a2484"
"HAUS_EveryoneAroundIsASnake_Cm_S80a","Everyone Around Is A Snake","","S80a2494"
"HAUS_ExquisitParty_Fm_S80a","Exquisit Party","","S80a2504"
"HAUS_FireWithin_Fm_S80a","Fire Within","","S80a2514"
"HAUS_GetOnBoard_Cm_S80a","Get On Board","","S80a2524"
"HAUS_GoosebumpsAllNight_Cm_S80a","Goosebumps All Night","","S80a2534"
"HAUS_LightsWithinYou_Gbm_S80a","Lights Within You","","S80a2544"
"HAUS_PartyPlease_Gm_S80a","Party Please","","S80a2554"
"HAUS_EasyRoads_Fsharpm_R73a","Easy Roads","","R73a8814"
"HAUS_MeanFastWaves_Am_R73a","Mean Fast Waves","","R73a8824"
"HAUS_SweetRideHome_A_R73a","Sweet Ride Home","","R73a8834"
"HAUS_KingWave_E_R82a","King Wave","","R82a8674"
"HAUS_PandemicBlues_A_R82a","Pandemic Blues","","R82a8684"
"HAUS_WavesOfGrain_E_S20d","Waves Of Grain","","S20d0864"
"HAUS_MightyBlue_E_S23a","Mighty Blue","","S23a0364"
"HAUS_HereIsTheRock_Am_S33a","Here Is The Rock","","S33a44754"
"HAUS_LessWords_Am_S33a","Less Words","","S33a44764"
"HAUS_SouthSideSea_Gm_S33a","South Side Sea","","S33a44774"
"HAUS_StreetLegal_Am_S33a","Street Legal","","S33a44784"
"HAUS_SunComesDown_Em_S33a","Sun Comes Down","","S33a44794"
"HAUS_HeartlandSummerLove_D_S54a","Heartland Summer Love","","S54a0574"
"HAUS_InTheUtahDesert_Eb_S60a","In The Utah Desert","","S60a16474"
"HAUS_GrandpasOldToolCabinet_Db_S89d","Grandpa's Old Tool Cabinet","","S89d0114"
"HAUS_GreenFurOnTheJam_G_S89e","Green Fur On The Jam","","S89e0794"
"HAUS_HealThisGroove_G_S33a","Heal This Groove","Clean trio college rock. Tight and punchy and indie AF","S33a44804"
"HAUS_SecretDanceClub_Bm_S33a","Secret Dance Club","Wicked fast jazzy chase scene probably a little funny too.","S33a44814"
"HAUS_SunnyRustyRoofs_A_S33a","Sunny Rusty Roofs","Slow, funky, rootsy, chill","S33a44824"
"HAUS_ThisTotallyRocks_Em_S33a","This Totally Rocks","Down and dirty grune and funk rolled into one giant hair dryer in the face.","S33a44834"
"HAUS_ThrottleScream_Em_S33a","Throttle Scream","Hard driving pop rock. (Is that a thing?) Great buddy film adventure track","S33a44844"
"HAUS_UnstoppableTrain_Gm_S33a","Unstoppable Train","Very fast bluesy rock and roll","S33a44854"
"HAUS_WeCanGoFaster_Am_S33a","We Can Go Faster","Very fast and aggro driving heavy rock and roll","S33a44864"
"HAUS_WeRise_Cm_S33a","We Rise","Chilly, impersonal classic new wave","S33a44874"
"HAUS_WindsAndSea_D_S33a","Winds And Sea","Happy and Beachy in those Elvis era bathing suits","S33a44884"
"HAUS_YeehawBlues_C_T50a","Yeehaw Blues","Happy and bouncy and fast. Classic pickin and grinnin","T50a0274"
"HAUS_MakeMeWannaLoveSomebody_A_C52a","Make Me Wanna Love Somebody","","C52a1824"
"HAUS_SweetAndSourSerenade_Cm_R11a","Sweet And Sour Serenade","","R11a6994"
"HAUS_StopBeingAFnDick_Cm_R25a","Stop Being A Fn Dick","","R25a4364"
"HAUS_FallenPride_Em_R48a","Fallen Pride","","R48a4004"
"HAUS_Eccentricity_Gsharpm_S33a","Eccentricity","","S33a44894"
"HAUS_Crenshaw_Cm_S73r","Crenshaw","","S73r1154"
"HAUS_PushingYourWayThrough_Fm_S80a","Pushing Your Way Through","","S80a2564"
"HAUS_SmashTestDummies_Am_S86b","Smash Test Dummies","","S86b0214"
"HAUS_DontLookNow_Csharpm_T40h","Don't Look Now","","T40h0894"
"HAUS_FocusThat_Cm_R48a","Focus That","","R48a4014"
"HAUS_GoingBig_Dm_S33a","Going Big","","S33a44904"
"HAUS_Malicious_Cm_S73r","Malicious","","S73r1164"
"HAUS_TimeToGetSerious_Cm_S80a","Time To Get Serious","","S80a2574"
"HAUS_HighClassFunk_Fsharp_R48a","High Class Funk","","R48a4024"
"HAUS_GotMyBack_Em_S33a","Got My Back","","S33a44914"
"HAUS_IThinkWeMadeIt_Abm_S80a","I Think We Made It","","S80a2584"
"HAUS_FoundThePerfectMan_Fm_R48a","Found The Perfect Man","","R48a4034"
"HAUS_HousedSecrets_Gm_S33a","Housed Secrets","","S33a44924"
"HAUS_Nocturnal_Ebm_R48a","Nocturnal","","R48a4044"
"HAUS_MidnightDoorstep_Cm_S33a","Midnight Doorstep","","S33a44934"
"HAUS_PayAttention_Am_R48a","Pay Attention","","R48a4054"
"HAUS_TheEvidence_Dsharpm_S33a","The Evidence","","S33a44944"
"HAUS_PressureCooker_Cm_R48a","Pressure Cooker","","R48a4064"
"HAUS_SmallTownSky_Eb_R48a","Small Town Sky","","R48a4074"
"HAUS_SmoothDaddy_Ebm_R48a","Smooth Daddy","","R48a4084"
"HAUS_StolenSecrets_Ebm_R48a","Stolen Secrets","","R48a4094"
"HAUS_TapasAndTrouble_C_R48a","Tapas And Trouble","","R48a4104"
"HAUS_TropicalBunny_Gm_R48a","Tropical Bunny","","R48a4114"
"HAUS_TruthInThisMadness_Fsharpm_R48a","Truth In This Madness","","R48a4124"
"HAUS_WereUnstoppable_C_R48a","We're Unstoppable","","R48a4134"
"HAUS_BeneathDarkSkies_Fm_S33a","Beneath Dark Skies","Deep drones and pads. Downright eerie","S33a44954"
"HAUS_ChasingTheseNightmares_Dm_S33a","Chasing These Nightmares","Dark and disturbing nightmarish pads and swirls.","S33a44964"
"HAUS_DarkMoonlight_Dm_S33a","Dark Moonlight","","S33a44974"
"HAUS_DarkWinter_Fm_S33a","Dark Winter","","S33a44984"
"HAUS_DarkenedPaths_Dm_S33a","Darkened Paths","","S33a44994"
"HAUS_DaysInHalf_Bm_S33a","Days In Half","","S33a45004"
"HAUS_DoingItInTheDark_Am_S33a","Doing It In The Dark","","S33a45014"
"HAUS_DreamShimmer_Gm_S33a","Dream Shimmer","","S33a45024"
"HAUS_FocusSource_Gm_S33a","Focus Source","","S33a45034"
"HAUS_ItTookLonger_Asharpm_S33a","It Took Longer","","S33a45044"
"HAUS_NoStoppingDarkness_Gm_S33a","No Stopping Darkness","","S33a45054"
"HAUS_LowerLights_Asharpm_S33a","Lower Lights","","S33a45064"
"HAUS_OffTheAbyss_Cm_S33a","Off The Abyss","","S33a45074"
"HAUS_OnTheOtherBlade_Fm_S33a","On The Other Blade","","S33a45084"
"HAUS_RedSkies_Cm_S33a","Red Skies","","S33a45094"
"HAUS_RoadsOfVoices_Dsharpm_S33a","Roads Of Voices","","S33a45104"
"HAUS_SacretDarkShrine_Gm_S33a","Sacret Dark Shrine","","S33a45114"
"HAUS_SettingHard_Cm_S33a","Setting Hard","","S33a45124"
"HAUS_ShatteredWinds_Am_S33a","Shattered Winds","","S33a45134"
"HAUS_SonicDarkRooms_Cm_S33a","Sonic Dark Rooms","","S33a45144"
"HAUS_Stormbound_Cm_S33a","Stormbound","","S33a45154"
"HAUS_StrangeChoirAbove_Cm_S33a","Strange Choir Above","","S33a45164"
"HAUS_SustainDrills_Bm_S33a","Sustain Drills","","S33a45174"
"HAUS_TheAbyssFiles_Am_S33a","The Abyss Files","","S33a45184"
